case_number,case_id,created_at,case_subtype,symptom_summary,asset_name,channel,case_status,support_tier,platform,country,handle_time_minutes,transfers,resolved_flag,csat_score,sentiment_score
7002225,CSE002225,2025-05-27T00:00:00.000Z,Functionality,App login issues,Chime,Phone,Closed,Tier 2,Android,AU,18,2,1,3,-0.16
7002226,CSE002226,2025-06-11T00:00:00.000Z,Billing,Order status,Doorbell,Email,Closed,Tier 2,iOS,DE,5,0,1,4,1.0
7002227,CSE002227,2025-07-06T00:00:00.000Z,Inquiry,Order status,Floodlight,Chat,In Progress,Tier 2,iOS,US,9,0,1,4,0.74
7002228,CSE002228,2025-05-16T00:00:00.000Z,Functionality,Base station offline,Floodlight,Chat,Closed,Tier 1,iOS,DE,19,0,1,4,1.0
7002229,CSE002229,2025-07-18T00:00:00.000Z,Inquiry,Order status,Doorbell,Phone,Closed,Tier 1,Android,AU,21,2,1,5,1.0
7002230,CSE002230,2025-05-23T00:00:00.000Z,Billing,Device setup issue,Floodlight,Chat,Closed,Tier 1,Android,UK,15,0,1,5,0.31
7002231,CSE002231,2025-05-11T00:00:00.000Z,Functionality,Subscription question,Floodlight,Phone,Closed,Tier 1,Android,CA,21,1,1,5,0.65
7002232,CSE002232,2025-05-14T00:00:00.000Z,Connectivity,Device setup issue,Chime,Phone,In Progress,Tier 1,iOS,CA,16,0,1,3,-0.13
7002233,CSE002233,2025-05-21T00:00:00.000Z,Inquiry,Motion alerts delayed,Base Station,Phone,Closed,Tier 1,iOS,CA,19,0,0,4,0.24
7002234,CSE002234,2025-07-25T00:00:00.000Z,Inquiry,No live stream,Chime,Email,Closed,Tier 2,iOS,CA,12,0,1,1,-1.0
7002235,CSE002235,2025-06-08T00:00:00.000Z,Functionality,Base station offline,Base Station,Phone,Closed,Tier 2,Android,DE,18,0,1,5,0.14
7002236,CSE002236,2025-07-21T00:00:00.000Z,Billing,Device setup issue,Camera,Phone,Closed,Tier 2,iOS,AU,3,0,1,3,0.42
7002237,CSE002237,2025-07-19T00:00:00.000Z,Functionality,No live stream,Chime,Phone,Closed,Tier 1,Web,UK,19,0,1,3,0.53
7002238,CSE002238,2025-05-15T00:00:00.000Z,Connectivity,Base station offline,Chime,Phone,Closed,Tier 1,Android,DE,30,0,1,2,-0.77
7002239,CSE002239,2025-06-13T00:00:00.000Z,Functionality,Device setup issue,Doorbell,Chat,Closed,Tier 1,iOS,UK,11,0,1,5,1.0
7002240,CSE002240,2025-07-16T00:00:00.000Z,Inquiry,No live stream,Camera,Email,Closed,Tier 1,iOS,AU,19,0,1,3,0.24
7002241,CSE002241,2025-07-26T00:00:00.000Z,Account,Camera offline,Floodlight,Phone,Closed,Tier 1,Android,DE,22,0,0,5,1.0
7002242,CSE002242,2025-05-26T00:00:00.000Z,Connectivity,Device setup issue,Base Station,Phone,Closed,Tier 1,Android,CA,19,0,1,2,-0.88
7002243,CSE002243,2025-06-01T00:00:00.000Z,Billing,Order status,Camera,Phone,Closed,Tier 2,iOS,CA,9,1,1,4,-0.05
7002244,CSE002244,2025-07-04T00:00:00.000Z,Billing,Device setup issue,Camera,Chat,Closed,Tier 2,iOS,CA,20,1,1,2,-0.8
7002245,CSE002245,2025-07-20T00:00:00.000Z,Account,Subscription question,Floodlight,Phone,Closed,Tier 1,Web,CA,19,0,1,1,-1.0
7002246,CSE002246,2025-06-23T00:00:00.000Z,Inquiry,Device setup issue,Floodlight,Chat,In Progress,Tier 2,Android,UK,4,1,1,3,-0.02
7002247,CSE002247,2025-07-01T00:00:00.000Z,Functionality,Base station offline,Floodlight,Email,Closed,Tier 1,Android,DE,24,0,1,5,1.0
7002248,CSE002248,2025-07-07T00:00:00.000Z,Functionality,Camera offline,Camera,Chat,Closed,Tier 1,Android,DE,20,0,1,4,-0.18
7002249,CSE002249,2025-05-12T00:00:00.000Z,Functionality,App login issues,Camera,Email,Closed,Tier 1,Android,CA,15,0,1,4,0.51
7002250,CSE002250,2025-05-19T00:00:00.000Z,Billing,No live stream,Base Station,Phone,Closed,Tier 2,Android,CA,18,0,1,5,1.0
7002251,CSE002251,2025-06-03T00:00:00.000Z,Functionality,Camera offline,Chime,Email,Closed,Tier 1,iOS,DE,24,0,1,5,0.86
7002252,CSE002252,2025-06-25T00:00:00.000Z,Functionality,Order status,Camera,Phone,Closed,Tier 1,iOS,AU,10,1,1,3,0.67
7002253,CSE002253,2025-05-19T00:00:00.000Z,Functionality,Device setup issue,Base Station,Chat,Closed,Tier 1,Android,UK,13,0,0,5,1.0
7002254,CSE002254,2025-07-31T00:00:00.000Z,Shipping,Refund request,Camera,Chat,Closed,Tier 1,Android,UK,15,0,0,1,-1.0
7002255,CSE002255,2025-06-22T00:00:00.000Z,Functionality,Order status,Base Station,Email,Closed,Tier 1,Android,US,20,0,1,3,0.74
7002256,CSE002256,2025-07-28T00:00:00.000Z,Inquiry,Base station offline,Doorbell,Email,Closed,Tier 1,Web,UK,21,0,1,4,0.66
7002257,CSE002257,2025-05-24T00:00:00.000Z,Functionality,Order status,Floodlight,Email,Closed,Tier 2,Android,CA,17,0,0,5,1.0
7002258,CSE002258,2025-05-20T00:00:00.000Z,Inquiry,App login issues,Floodlight,Chat,Closed,Tier 1,Unknown,DE,15,0,1,5,0.63
7002259,CSE002259,2025-07-20T00:00:00.000Z,Connectivity,Camera offline,Floodlight,Chat,Closed,Tier 2,Android,CA,17,0,1,4,0.91
7002260,CSE002260,2025-07-05T00:00:00.000Z,Connectivity,App login issues,Camera,Community,Closed,Tier 2,iOS,US,11,0,1,3,-0.3
7002261,CSE002261,2025-05-25T00:00:00.000Z,Inquiry,Device setup issue,Camera,Phone,Closed,Tier 2,iOS,UK,15,0,1,4,0.34
7002262,CSE002262,2025-06-21T00:00:00.000Z,Functionality,No live stream,Doorbell,Community,In Progress,Tier 1,Android,CA,9,0,1,3,-0.04
7002263,CSE002263,2025-05-11T00:00:00.000Z,Connectivity,Device setup issue,Base Station,Email,Closed,Tier 1,Android,CA,3,0,1,5,0.74
7002264,CSE002264,2025-07-02T00:00:00.000Z,Inquiry,Device setup issue,Floodlight,Email,Closed,Tier 1,iOS,DE,25,1,1,4,0.7
7002265,CSE002265,2025-07-12T00:00:00.000Z,Functionality,Device setup issue,Chime,Email,Closed,Tier 1,Android,AU,28,0,1,2,-0.55
7002266,CSE002266,2025-06-29T00:00:00.000Z,Functionality,Order status,Camera,Email,Closed,Tier 1,Unknown,UK,12,0,1,3,-0.07
7002267,CSE002267,2025-05-18T00:00:00.000Z,Account,Base station offline,Floodlight,Phone,Escalated,Tier 3,Android,UK,15,0,1,4,0.28
7002268,CSE002268,2025-05-19T00:00:00.000Z,Connectivity,Order status,Chime,Phone,Escalated,Tier 1,Web,DE,5,0,1,3,-0.32
7002269,CSE002269,2025-06-27T00:00:00.000Z,Functionality,Motion alerts delayed,Chime,Chat,Closed,Tier 1,Web,AU,25,0,1,5,1.0
7002270,CSE002270,2025-06-24T00:00:00.000Z,Inquiry,Base station offline,Base Station,Email,Closed,Tier 1,Unknown,CA,17,0,1,4,0.47
7002271,CSE002271,2025-06-08T00:00:00.000Z,Inquiry,Subscription question,Floodlight,Chat,Closed,Tier 2,Android,CA,23,0,1,3,-0.06
7002272,CSE002272,2025-05-10T00:00:00.000Z,Connectivity,No live stream,Camera,Phone,Closed,Tier 2,iOS,CA,27,1,0,1,-1.0
7002273,CSE002273,2025-06-01T00:00:00.000Z,Billing,No live stream,Floodlight,Chat,Closed,Tier 1,iOS,CA,21,0,1,5,0.94
7002274,CSE002274,2025-07-22T00:00:00.000Z,Account,Motion alerts delayed,Doorbell,Chat,Closed,Tier 1,Android,UK,19,0,1,3,-0.5
7002275,CSE002275,2025-07-27T00:00:00.000Z,Billing,No live stream,Doorbell,Chat,Closed,Tier 3,Android,DE,21,0,1,2,-1.0
7002276,CSE002276,2025-05-16T00:00:00.000Z,Functionality,App login issues,Chime,Email,Closed,Tier 1,iOS,AU,16,1,1,4,0.32
7002277,CSE002277,2025-05-17T00:00:00.000Z,Inquiry,Camera offline,Camera,Phone,Closed,Tier 1,iOS,CA,13,0,1,4,0.5
7002278,CSE002278,2025-05-13T00:00:00.000Z,Inquiry,Subscription question,Chime,Phone,Closed,Tier 2,Unknown,UK,18,0,1,5,0.99
7002279,CSE002279,2025-05-06T00:00:00.000Z,Functionality,Motion alerts delayed,Floodlight,Chat,Closed,Tier 1,Android,US,16,0,1,5,0.68
7002280,CSE002280,2025-05-12T00:00:00.000Z,Connectivity,Base station offline,Chime,Chat,Closed,Tier 1,Android,US,17,1,1,5,0.54
7002281,CSE002281,2025-06-24T00:00:00.000Z,Connectivity,Order status,Doorbell,Chat,Closed,Tier 1,Web,CA,18,1,1,2,-0.6
7002282,CSE002282,2025-05-15T00:00:00.000Z,Functionality,Device setup issue,Doorbell,Email,Closed,Tier 2,Web,US,26,0,1,4,0.17
7002283,CSE002283,2025-06-07T00:00:00.000Z,Shipping,Order status,Doorbell,Phone,Closed,Tier 2,iOS,UK,9,1,1,4,0.1
7002284,CSE002284,2025-05-14T00:00:00.000Z,Account,Device setup issue,Base Station,Phone,In Progress,Tier 1,Android,US,21,1,1,4,0.79
7002285,CSE002285,2025-05-11T00:00:00.000Z,Inquiry,Device setup issue,Floodlight,Email,Closed,Tier 1,Web,DE,18,1,1,5,1.0
7002286,CSE002286,2025-07-01T00:00:00.000Z,Billing,No live stream,Chime,Email,Closed,Tier 2,Unknown,UK,25,0,1,5,0.19
7002287,CSE002287,2025-07-14T00:00:00.000Z,Inquiry,Base station offline,Floodlight,Community,Closed,Tier 1,Android,DE,10,0,1,2,-0.78
7002288,CSE002288,2025-07-05T00:00:00.000Z,Functionality,Motion alerts delayed,Chime,Email,Closed,Tier 1,iOS,US,25,0,1,5,0.62
7002289,CSE002289,2025-06-20T00:00:00.000Z,Connectivity,Refund request,Base Station,Phone,Closed,Tier 1,Android,AU,32,0,1,5,1.0
7002290,CSE002290,2025-06-23T00:00:00.000Z,Functionality,Subscription question,Chime,Phone,Closed,Tier 1,Unknown,UK,4,0,1,2,-0.65
7002291,CSE002291,2025-06-10T00:00:00.000Z,Inquiry,Camera offline,Chime,Phone,Closed,Tier 3,Web,DE,24,0,1,3,0.36
7002292,CSE002292,2025-05-23T00:00:00.000Z,Inquiry,Subscription question,Chime,Community,Closed,Tier 2,Unknown,UK,19,0,1,3,0.09
7002293,CSE002293,2025-07-25T00:00:00.000Z,Billing,Order status,Floodlight,Chat,In Progress,Tier 1,iOS,UK,3,0,1,5,1.0
7002294,CSE002294,2025-07-11T00:00:00.000Z,Inquiry,Order status,Doorbell,Phone,Closed,Tier 2,iOS,DE,10,1,1,3,-0.36
7002295,CSE002295,2025-07-10T00:00:00.000Z,Functionality,Refund request,Camera,Phone,Closed,Tier 1,iOS,DE,23,0,1,4,0.47
7002296,CSE002296,2025-06-04T00:00:00.000Z,Account,Device setup issue,Camera,Chat,Closed,Tier 1,Android,UK,15,0,1,5,0.91
7002297,CSE002297,2025-06-09T00:00:00.000Z,Functionality,Subscription question,Base Station,Phone,Closed,Tier 1,Android,US,10,0,1,1,-0.86
7002298,CSE002298,2025-07-07T00:00:00.000Z,Functionality,Base station offline,Chime,Phone,Closed,Tier 2,Unknown,UK,8,0,0,4,0.91
7002299,CSE002299,2025-05-06T00:00:00.000Z,Inquiry,No live stream,Camera,Phone,Closed,Tier 1,iOS,AU,25,1,1,2,-0.41
7002300,CSE002300,2025-07-31T00:00:00.000Z,Inquiry,Motion alerts delayed,Camera,Community,Closed,Tier 1,Android,UK,19,0,1,4,1.0
7002301,CSE002301,2025-06-12T00:00:00.000Z,Account,Order status,Doorbell,Chat,Closed,Tier 1,Android,AU,15,0,1,3,-0.14
7002302,CSE002302,2025-06-17T00:00:00.000Z,Functionality,Base station offline,Chime,Phone,Closed,Tier 1,iOS,DE,9,2,0,4,0.48
7002303,CSE002303,2025-05-06T00:00:00.000Z,Inquiry,Camera offline,Floodlight,Chat,Escalated,Tier 1,Android,CA,20,1,1,3,-0.03
7002304,CSE002304,2025-07-30T00:00:00.000Z,Functionality,Base station offline,Floodlight,Phone,Closed,Tier 1,Android,AU,16,0,0,2,-0.61
7002305,CSE002305,2025-06-20T00:00:00.000Z,Connectivity,Device setup issue,Camera,Chat,Closed,Tier 2,Android,US,3,1,1,5,1.0
7002306,CSE002306,2025-07-19T00:00:00.000Z,Inquiry,Device setup issue,Base Station,Phone,Escalated,Tier 2,iOS,CA,22,0,1,3,0.1
7002307,CSE002307,2025-06-13T00:00:00.000Z,Connectivity,Device setup issue,Doorbell,Chat,Closed,Tier 1,iOS,UK,12,0,1,5,0.86
7002308,CSE002308,2025-05-17T00:00:00.000Z,Shipping,Order status,Chime,Email,Closed,Tier 2,Web,CA,4,1,1,4,0.29
7002309,CSE002309,2025-05-20T00:00:00.000Z,Functionality,Refund request,Base Station,Chat,Closed,Tier 1,iOS,CA,20,0,1,3,-0.35
7002310,CSE002310,2025-06-14T00:00:00.000Z,Connectivity,Base station offline,Floodlight,Email,Closed,Tier 1,iOS,UK,18,1,1,3,-0.34
7002311,CSE002311,2025-06-08T00:00:00.000Z,Connectivity,Motion alerts delayed,Chime,Chat,Closed,Tier 1,Android,AU,19,1,1,1,-0.83
7002312,CSE002312,2025-07-08T00:00:00.000Z,Functionality,Subscription question,Floodlight,Phone,Closed,Tier 1,iOS,DE,10,0,1,3,-0.17
7002313,CSE002313,2025-07-11T00:00:00.000Z,Connectivity,Base station offline,Floodlight,Phone,Closed,Tier 3,Android,UK,19,0,1,5,1.0
7002314,CSE002314,2025-05-03T00:00:00.000Z,Connectivity,Base station offline,Doorbell,Phone,Escalated,Tier 2,iOS,DE,21,0,1,5,1.0
7002315,CSE002315,2025-05-07T00:00:00.000Z,Connectivity,Refund request,Camera,Phone,Closed,Tier 1,Android,AU,17,0,1,5,1.0
7002316,CSE002316,2025-07-20T00:00:00.000Z,Connectivity,No live stream,Floodlight,Chat,Closed,Tier 1,Android,AU,16,0,0,3,-0.1
7002317,CSE002317,2025-05-10T00:00:00.000Z,Functionality,Base station offline,Floodlight,Phone,Closed,Tier 1,iOS,CA,23,0,1,4,0.22
7002318,CSE002318,2025-06-23T00:00:00.000Z,Billing,Refund request,Base Station,Chat,Closed,Tier 1,iOS,UK,21,1,1,4,-0.11
7002319,CSE002319,2025-05-26T00:00:00.000Z,Functionality,Refund request,Chime,Phone,Closed,Tier 2,Web,CA,14,0,1,3,0.14
7002320,CSE002320,2025-06-02T00:00:00.000Z,Functionality,Refund request,Camera,Email,Closed,Tier 1,Android,UK,17,1,1,3,0.24
7002321,CSE002321,2025-05-02T00:00:00.000Z,Connectivity,No live stream,Doorbell,Chat,Closed,Tier 1,Android,DE,23,0,1,1,-1.0
7002322,CSE002322,2025-05-14T00:00:00.000Z,Inquiry,Base station offline,Base Station,Chat,In Progress,Tier 2,iOS,CA,17,0,1,5,0.8
7002323,CSE002323,2025-05-04T00:00:00.000Z,Functionality,Subscription question,Doorbell,Email,Closed,Tier 1,iOS,UK,21,0,1,3,0.07
7002324,CSE002324,2025-07-18T00:00:00.000Z,Connectivity,No live stream,Floodlight,Phone,Closed,Tier 2,Android,DE,19,0,1,3,-0.17
7002325,CSE002325,2025-06-11T00:00:00.000Z,Inquiry,Motion alerts delayed,Doorbell,Phone,In Progress,Tier 1,Android,DE,16,0,1,2,0.18
7002326,CSE002326,2025-05-30T00:00:00.000Z,Inquiry,Refund request,Floodlight,Email,Closed,Tier 1,iOS,CA,19,0,1,5,1.0
7002327,CSE002327,2025-06-13T00:00:00.000Z,Functionality,Base station offline,Camera,Phone,Closed,Tier 1,iOS,AU,11,1,1,5,0.85
7002328,CSE002328,2025-06-01T00:00:00.000Z,Account,Refund request,Doorbell,Phone,Escalated,Tier 1,Android,US,3,0,1,4,0.94
7002329,CSE002329,2025-07-21T00:00:00.000Z,Inquiry,Refund request,Base Station,Phone,Escalated,Tier 1,iOS,US,25,0,1,3,0.74
7002330,CSE002330,2025-07-05T00:00:00.000Z,Inquiry,Subscription question,Chime,Email,Closed,Tier 1,Unknown,DE,28,2,1,5,1.0
7002331,CSE002331,2025-07-22T00:00:00.000Z,Inquiry,App login issues,Camera,Email,Closed,Tier 2,Android,UK,15,0,1,4,0.85
7002332,CSE002332,2025-07-27T00:00:00.000Z,Inquiry,Refund request,Camera,Chat,Closed,Tier 2,Android,AU,16,0,1,5,0.42
7002333,CSE002333,2025-07-21T00:00:00.000Z,Connectivity,No live stream,Base Station,Email,Escalated,Tier 1,Android,AU,25,0,0,3,-0.43
7002334,CSE002334,2025-06-20T00:00:00.000Z,Inquiry,Base station offline,Floodlight,Phone,Closed,Tier 1,iOS,AU,28,0,1,4,0.2
7002335,CSE002335,2025-05-10T00:00:00.000Z,Connectivity,Refund request,Floodlight,Phone,Escalated,Tier 1,iOS,CA,26,1,1,5,0.97
7002336,CSE002336,2025-05-26T00:00:00.000Z,Inquiry,Camera offline,Chime,Email,Closed,Tier 2,Web,US,22,0,1,2,0.25
7002337,CSE002337,2025-07-14T00:00:00.000Z,Inquiry,Camera offline,Floodlight,Phone,Closed,Tier 1,Android,CA,17,0,1,4,0.86
7002338,CSE002338,2025-05-31T00:00:00.000Z,Inquiry,Device setup issue,Chime,Email,Closed,Tier 1,Web,AU,10,1,1,3,-0.32
7002339,CSE002339,2025-05-31T00:00:00.000Z,Account,Base station offline,Base Station,Email,Escalated,Tier 1,iOS,US,15,0,1,4,1.0
7002340,CSE002340,2025-06-18T00:00:00.000Z,Inquiry,Refund request,Doorbell,Phone,Escalated,Tier 2,Android,US,27,0,1,4,0.51
7002341,CSE002341,2025-05-23T00:00:00.000Z,Inquiry,App login issues,Floodlight,Phone,Closed,Tier 1,iOS,DE,22,0,1,3,0.91
7002342,CSE002342,2025-07-19T00:00:00.000Z,Connectivity,Camera offline,Doorbell,Phone,Closed,Tier 2,iOS,CA,18,0,1,3,0.22
7002343,CSE002343,2025-06-25T00:00:00.000Z,Shipping,Camera offline,Chime,Chat,Closed,Tier 1,Android,CA,21,0,1,1,-1.0
7002344,CSE002344,2025-07-12T00:00:00.000Z,Functionality,Camera offline,Chime,Phone,Closed,Tier 1,Web,UK,15,1,1,4,0.44
7002345,CSE002345,2025-06-04T00:00:00.000Z,Functionality,Order status,Floodlight,Email,Closed,Tier 2,Android,UK,18,0,1,4,0.72
7002346,CSE002346,2025-05-02T00:00:00.000Z,Account,Camera offline,Floodlight,Phone,Closed,Tier 1,iOS,US,25,0,1,5,1.0
7002347,CSE002347,2025-07-24T00:00:00.000Z,Inquiry,Subscription question,Base Station,Community,Closed,Tier 1,Android,AU,31,0,1,4,-0.04
7002348,CSE002348,2025-07-02T00:00:00.000Z,Account,Device setup issue,Base Station,Chat,Closed,Tier 1,Android,UK,9,0,1,4,0.47
7002349,CSE002349,2025-07-31T00:00:00.000Z,Functionality,No live stream,Chime,Email,Closed,Tier 1,iOS,DE,12,1,1,2,-0.68
7002350,CSE002350,2025-05-01T00:00:00.000Z,Functionality,Refund request,Floodlight,Chat,Closed,Tier 1,iOS,CA,17,2,1,4,0.15
7002351,CSE002351,2025-06-16T00:00:00.000Z,Functionality,App login issues,Floodlight,Phone,In Progress,Tier 1,iOS,DE,19,2,1,4,0.2
7002352,CSE002352,2025-06-24T00:00:00.000Z,Connectivity,Refund request,Base Station,Community,Closed,Tier 1,Web,US,20,0,1,5,0.91
7002353,CSE002353,2025-05-09T00:00:00.000Z,Account,Order status,Chime,Phone,Closed,Tier 2,Android,UK,3,1,1,5,1.0
7002354,CSE002354,2025-06-18T00:00:00.000Z,Connectivity,App login issues,Floodlight,Phone,Closed,Tier 2,iOS,DE,9,1,1,4,0.17
7002355,CSE002355,2025-06-10T00:00:00.000Z,Functionality,No live stream,Base Station,Phone,Closed,Tier 2,Android,AU,6,0,1,5,0.93
7002356,CSE002356,2025-07-14T00:00:00.000Z,Inquiry,Camera offline,Doorbell,Chat,In Progress,Tier 1,iOS,DE,4,1,1,3,0.82
7002357,CSE002357,2025-06-02T00:00:00.000Z,Account,App login issues,Chime,Email,Closed,Tier 2,Android,US,17,0,1,5,1.0
7002358,CSE002358,2025-07-01T00:00:00.000Z,Inquiry,Motion alerts delayed,Doorbell,Phone,Closed,Tier 1,Android,CA,16,0,1,4,0.51
7002359,CSE002359,2025-07-10T00:00:00.000Z,Functionality,Camera offline,Floodlight,Email,Closed,Tier 2,iOS,DE,11,0,1,4,0.17
7002360,CSE002360,2025-06-30T00:00:00.000Z,Billing,Motion alerts delayed,Camera,Phone,In Progress,Tier 1,Android,DE,24,1,1,5,1.0
7002361,CSE002361,2025-05-16T00:00:00.000Z,Functionality,Base station offline,Floodlight,Phone,Closed,Tier 1,iOS,CA,11,0,1,1,-0.61
7002362,CSE002362,2025-05-18T00:00:00.000Z,Functionality,App login issues,Camera,Email,Closed,Tier 1,Android,CA,17,0,0,1,-0.7
7002363,CSE002363,2025-07-16T00:00:00.000Z,Inquiry,Order status,Camera,Email,Closed,Tier 1,Android,UK,16,1,1,5,0.82
7002364,CSE002364,2025-07-17T00:00:00.000Z,Connectivity,Refund request,Doorbell,Phone,Closed,Tier 1,Android,UK,18,1,1,2,-0.66
7002365,CSE002365,2025-05-13T00:00:00.000Z,Functionality,Camera offline,Base Station,Phone,Closed,Tier 2,Android,UK,26,0,1,4,0.94
7002366,CSE002366,2025-06-23T00:00:00.000Z,Connectivity,Motion alerts delayed,Base Station,Phone,Closed,Tier 1,Web,AU,12,0,1,1,-1.0
7002367,CSE002367,2025-07-08T00:00:00.000Z,Connectivity,Base station offline,Doorbell,Chat,Closed,Tier 2,Android,US,26,0,1,4,0.19
7002368,CSE002368,2025-07-29T00:00:00.000Z,Billing,Camera offline,Camera,Chat,Closed,Tier 3,Android,UK,15,0,1,4,0.07
7002369,CSE002369,2025-07-17T00:00:00.000Z,Connectivity,Order status,Base Station,Phone,Closed,Tier 1,Unknown,DE,24,1,1,5,0.64
7002370,CSE002370,2025-07-20T00:00:00.000Z,Billing,App login issues,Base Station,Phone,Closed,Tier 1,iOS,CA,17,0,1,2,-1.0
7002371,CSE002371,2025-05-13T00:00:00.000Z,Connectivity,Camera offline,Base Station,Email,Closed,Tier 1,iOS,US,10,1,1,5,0.88
7002372,CSE002372,2025-07-06T00:00:00.000Z,Functionality,Refund request,Camera,Email,Closed,Tier 1,Android,AU,17,0,1,3,-0.39
7002373,CSE002373,2025-06-11T00:00:00.000Z,Functionality,Motion alerts delayed,Camera,Phone,Closed,Tier 1,iOS,UK,19,1,0,4,0.82
7002374,CSE002374,2025-06-11T00:00:00.000Z,Inquiry,Refund request,Floodlight,Chat,Escalated,Tier 1,iOS,AU,29,0,1,3,-0.48
7002375,CSE002375,2025-06-23T00:00:00.000Z,Connectivity,Base station offline,Camera,Chat,Closed,Tier 1,Android,AU,29,1,1,4,0.26
7002376,CSE002376,2025-07-28T00:00:00.000Z,Functionality,Motion alerts delayed,Base Station,Email,Closed,Tier 1,Unknown,CA,16,1,1,4,-0.05
7002377,CSE002377,2025-06-28T00:00:00.000Z,Billing,Motion alerts delayed,Camera,Chat,Escalated,Tier 1,Unknown,US,22,0,1,5,1.0
7002378,CSE002378,2025-05-12T00:00:00.000Z,Inquiry,Refund request,Base Station,Phone,Closed,Tier 1,iOS,UK,5,0,1,4,-0.0
7002379,CSE002379,2025-05-16T00:00:00.000Z,Billing,Motion alerts delayed,Chime,Email,In Progress,Tier 2,iOS,AU,20,1,1,5,1.0
7002380,CSE002380,2025-07-10T00:00:00.000Z,Connectivity,Base station offline,Chime,Phone,Closed,Tier 2,Android,CA,23,0,1,5,1.0
7002381,CSE002381,2025-07-24T00:00:00.000Z,Inquiry,Subscription question,Floodlight,Phone,Closed,Tier 2,Android,US,4,0,1,4,-0.02
7002382,CSE002382,2025-07-29T00:00:00.000Z,Inquiry,Camera offline,Camera,Chat,Closed,Tier 1,iOS,DE,16,0,1,4,0.25
7002383,CSE002383,2025-06-01T00:00:00.000Z,Inquiry,Refund request,Camera,Phone,Closed,Tier 1,iOS,DE,13,0,1,4,0.65
7002384,CSE002384,2025-05-06T00:00:00.000Z,Inquiry,Subscription question,Camera,Phone,Closed,Tier 2,Web,CA,9,0,1,4,0.2
7002385,CSE002385,2025-07-04T00:00:00.000Z,Inquiry,Refund request,Chime,Phone,Closed,Tier 2,Android,CA,11,0,1,5,0.04
7002386,CSE002386,2025-06-01T00:00:00.000Z,Functionality,Refund request,Chime,Chat,In Progress,Tier 1,iOS,US,24,0,1,2,-0.38
7002387,CSE002387,2025-06-23T00:00:00.000Z,Inquiry,App login issues,Camera,Community,Closed,Tier 1,Android,DE,17,0,1,2,-1.0
7002388,CSE002388,2025-06-02T00:00:00.000Z,Functionality,App login issues,Doorbell,Email,Closed,Tier 2,iOS,US,18,0,1,4,0.6
7002389,CSE002389,2025-05-08T00:00:00.000Z,Inquiry,Camera offline,Doorbell,Phone,Closed,Tier 1,Unknown,UK,15,1,1,4,0.9
7002390,CSE002390,2025-07-11T00:00:00.000Z,Connectivity,Base station offline,Chime,Chat,Closed,Tier 2,Web,AU,13,0,1,3,-0.18
7002391,CSE002391,2025-06-15T00:00:00.000Z,Inquiry,Camera offline,Camera,Phone,Closed,Tier 2,Android,CA,26,1,1,4,0.84
7002392,CSE002392,2025-06-16T00:00:00.000Z,Connectivity,Motion alerts delayed,Base Station,Phone,In Progress,Tier 2,Web,DE,20,1,0,1,-0.8
7002393,CSE002393,2025-06-20T00:00:00.000Z,Shipping,Motion alerts delayed,Doorbell,Community,Closed,Tier 1,Web,CA,22,0,1,2,-0.72
7002394,CSE002394,2025-07-21T00:00:00.000Z,Shipping,Base station offline,Camera,Phone,Escalated,Tier 1,Android,DE,13,0,1,4,0.99
7002395,CSE002395,2025-06-02T00:00:00.000Z,Functionality,Base station offline,Chime,Community,Escalated,Tier 3,Android,UK,13,1,1,3,0.58
7002396,CSE002396,2025-06-06T00:00:00.000Z,Connectivity,No live stream,Doorbell,Phone,Closed,Tier 1,Web,US,29,0,1,5,0.66
7002397,CSE002397,2025-06-28T00:00:00.000Z,Inquiry,Base station offline,Camera,Chat,Escalated,Tier 1,Android,UK,11,0,1,3,-0.43
7002398,CSE002398,2025-05-27T00:00:00.000Z,Account,Motion alerts delayed,Base Station,Chat,Escalated,Tier 1,Unknown,AU,13,2,1,4,0.66
7002399,CSE002399,2025-05-27T00:00:00.000Z,Functionality,Device setup issue,Doorbell,Email,Escalated,Tier 2,iOS,US,28,0,1,4,-0.09
7002400,CSE002400,2025-06-09T00:00:00.000Z,Functionality,Camera offline,Floodlight,Chat,Closed,Tier 1,iOS,AU,23,0,1,5,1.0
7002401,CSE002401,2025-05-12T00:00:00.000Z,Account,Camera offline,Base Station,Phone,Closed,Tier 1,iOS,UK,28,0,1,2,-0.53
7002402,CSE002402,2025-05-23T00:00:00.000Z,Functionality,Order status,Doorbell,Phone,Closed,Tier 1,Android,UK,22,0,1,3,-0.01
7002403,CSE002403,2025-05-05T00:00:00.000Z,Account,Subscription question,Doorbell,Email,Closed,Tier 2,Android,CA,15,0,1,4,0.27
